20 0.000000 528
20 0.031250 516
20 0.062500 421
20 0.093750 424
20 0.125000 388
20 0.156250 352
20 0.187500 319
20 0.218750 298
20 0.250000 244
20 0.281250 244
20 0.312500 231
20 0.343750 195
20 0.375000 190
20 0.406250 212
20 0.437500 217
20 0.468750 238
20 0.500000 253
20 0.531250 294
20 0.562500 358
20 0.593750 412
20 0.625000 431
20 0.656250 480
20 0.687500 512
20 0.718750 613
20 0.750000 561
20 0.781250 617
20 0.812500 632
20 0.843750 585
20 0.875000 614
20 0.906250 618
20 0.937500 609
20 0.968750 614
21 0.000000 844
21 0.031250 800
21 0.062500 740
21 0.093750 651
21 0.125000 652
21 0.156250 539
21 0.187500 518
21 0.218750 492
21 0.250000 420
21 0.281250 395
21 0.312500 364
21 0.343750 309
21 0.375000 320
21 0.406250 318
21 0.437500 340
21 0.468750 347
21 0.500000 402
21 0.531250 452
21 0.562500 519
21 0.593750 595
21 0.625000 676
21 0.656250 739
21 0.687500 841
21 0.718750 848
21 0.750000 912
21 0.781250 979
21 0.812500 920
21 0.843750 1035
21 0.875000 964
21 0.906250 927
21 0.937500 935
21 0.968750 906
22 0.000000 1274
22 0.031250 1126
22 0.062500 1071
22 0.093750 1021
22 0.125000 957
22 0.156250 825
22 0.187500 731
22 0.218750 651
22 0.250000 625
22 0.281250 561
22 0.312500 511
22 0.343750 468
22 0.375000 452
22 0.406250 468
22 0.437500 466
22 0.468750 548
22 0.500000 591
22 0.531250 630
22 0.562500 755
22 0.593750 872
22 0.625000 921
22 0.656250 1052
22 0.687500 1166
22 0.718750 1239
22 0.750000 1360
22 0.781250 1392
22 0.812500 1388
22 0.843750 1410
22 0.875000 1393
22 0.906250 1341
22 0.937500 1324
22 0.968750 1274
23 0.000000 1660
23 0.031250 1537
23 0.062500 1415
23 0.093750 1313
23 0.125000 1174
23 0.156250 1094
23 0.187500 1035
23 0.218750 874
23 0.250000 830
23 0.281250 731
23 0.312500 678
23 0.343750 638
23 0.375000 618
23 0.406250 634
23 0.437500 642
23 0.468750 679
23 0.500000 736
23 0.531250 839
23 0.562500 1044
23 0.593750 1101
23 0.625000 1316
23 0.656250 1487
23 0.687500 1598
23 0.718750 1712
23 0.750000 1768
23 0.781250 1828
23 0.812500 1986
23 0.843750 1965
23 0.875000 1954
23 0.906250 1938
23 0.937500 1875
23 0.968750 1708
24 0.000000 2117
24 0.031250 2001
24 0.062500 1883
24 0.093750 1635
24 0.125000 1557
24 0.156250 1386
24 0.187500 1318
24 0.218750 1190
24 0.250000 1027
24 0.281250 958
24 0.312500 838
24 0.343750 757
24 0.375000 770
24 0.406250 752
24 0.437500 830
24 0.468750 844
24 0.500000 979
24 0.531250 1113
24 0.562500 1286
24 0.593750 1417
24 0.625000 1594
24 0.656250 1859
24 0.687500 1964
24 0.718750 2184
24 0.750000 2271
24 0.781250 2464
24 0.812500 2424
24 0.843750 2453
24 0.875000 2464
24 0.906250 2398
24 0.937500 2346
24 0.968750 2210
25 0.000000 2507
25 0.031250 2328
25 0.062500 2247
25 0.093750 2021
25 0.125000 1774
25 0.156250 1720
25 0.187500 1523
25 0.218750 1384
25 0.250000 1223
25 0.281250 1048
25 0.312500 1012
25 0.343750 884
25 0.375000 910
25 0.406250 904
25 0.437500 909
25 0.468750 1010
25 0.500000 1092
25 0.531250 1267
25 0.562500 1449
25 0.593750 1726
25 0.625000 2001
25 0.656250 2233
25 0.687500 2449
25 0.718750 2590
25 0.750000 2690
25 0.781250 2796
25 0.812500 2818
25 0.843750 2981
25 0.875000 2900
25 0.906250 2930
25 0.937500 2741
25 0.968750 2657
26 0.000000 2746
26 0.031250 2691
26 0.062500 2511
26 0.093750 2226
26 0.125000 2096
26 0.156250 1938
26 0.187500 1748
26 0.218750 1539
26 0.250000 1361
26 0.281250 1201
26 0.312500 1135
26 0.343750 1023
26 0.375000 1029
26 0.406250 1047
26 0.437500 1033
26 0.468750 1097
26 0.500000 1260
26 0.531250 1449
26 0.562500 1721
26 0.593750 1957
26 0.625000 2218
26 0.656250 2483
26 0.687500 2771
26 0.718750 3017
26 0.750000 3208
26 0.781250 3335
26 0.812500 3370
26 0.843750 3370
26 0.875000 3413
26 0.906250 3210
26 0.937500 3216
26 0.968750 2979
27 0.000000 3084
27 0.031250 2885
27 0.062500 2660
27 0.093750 2473
27 0.125000 2255
27 0.156250 2022
27 0.187500 1881
27 0.218750 1620
27 0.250000 1475
27 0.281250 1262
27 0.312500 1241
27 0.343750 1077
27 0.375000 1086
27 0.406250 1046
27 0.437500 1071
27 0.468750 1238
27 0.500000 1313
27 0.531250 1624
27 0.562500 1846
27 0.593750 2109
27 0.625000 2386
27 0.656250 2714
27 0.687500 3094
27 0.718750 3205
27 0.750000 3491
27 0.781250 3490
27 0.812500 3584
27 0.843750 3761
27 0.875000 3580
27 0.906250 3508
27 0.937500 3421
27 0.968750 3295
28 0.000000 3236
28 0.031250 3056
28 0.062500 2784
28 0.093750 2572
28 0.125000 2394
28 0.156250 2214
28 0.187500 1939
28 0.218750 1720
28 0.250000 1557
28 0.281250 1412
28 0.312500 1206
28 0.343750 1203
28 0.375000 1134
28 0.406250 1126
28 0.437500 1167
28 0.468750 1208
28 0.500000 1394
28 0.531250 1680
28 0.562500 1924
28 0.593750 2279
28 0.625000 2634
28 0.656250 2826
28 0.687500 3175
28 0.718750 3433
28 0.750000 3645
28 0.781250 3844
28 0.812500 3807
28 0.843750 3871
28 0.875000 3846
28 0.906250 3717
28 0.937500 3589
28 0.968750 3453
29 0.000000 3382
29 0.031250 3142
29 0.062500 2872
29 0.093750 2603
29 0.125000 2467
29 0.156250 2167
29 0.187500 1860
29 0.218750 1687
29 0.250000 1577
29 0.281250 1329
29 0.312500 1233
29 0.343750 1129
29 0.375000 1133
29 0.406250 1055
29 0.437500 1188
29 0.468750 1314
29 0.500000 1429
29 0.531250 1726
29 0.562500 2024
29 0.593750 2252
29 0.625000 2583
29 0.656250 2998
29 0.687500 3204
29 0.718750 3396
29 0.750000 3741
29 0.781250 3792
29 0.812500 3967
29 0.843750 4042
29 0.875000 3928
29 0.906250 3831
29 0.937500 3632
29 0.968750 3529
30 0.000000 3341
30 0.031250 3151
30 0.062500 2954
30 0.093750 2731
30 0.125000 2382
30 0.156250 2127
30 0.187500 1971
30 0.218750 1688
30 0.250000 1567
30 0.281250 1415
30 0.312500 1294
30 0.343750 1129
30 0.375000 1069
30 0.406250 1117
30 0.437500 1197
30 0.468750 1268
30 0.500000 1480
30 0.531250 1652
30 0.562500 1928
30 0.593750 2375
30 0.625000 2598
30 0.656250 2937
30 0.687500 3384
30 0.718750 3531
30 0.750000 3748
30 0.781250 3936
30 0.812500 4008
30 0.843750 4017
30 0.875000 4053
30 0.906250 3965
30 0.937500 3674
30 0.968750 3587
31 0.000000 3318
31 0.031250 3182
31 0.062500 2776
31 0.093750 2784
31 0.125000 2397
31 0.156250 2222
31 0.187500 1995
31 0.218750 1744
31 0.250000 1550
31 0.281250 1480
31 0.312500 1260
31 0.343750 1169
31 0.375000 1156
31 0.406250 1160
31 0.437500 1178
31 0.468750 1311
31 0.500000 1529
31 0.531250 1684
31 0.562500 2002
31 0.593750 2376
31 0.625000 2671
31 0.656250 2977
31 0.687500 3369
31 0.718750 3652
31 0.750000 3910
31 0.781250 3929
31 0.812500 3996
31 0.843750 4173
31 0.875000 4013
31 0.906250 4005
31 0.937500 3851
31 0.968750 3538
32 0.000000 3436
32 0.031250 3176
32 0.062500 2865
32 0.093750 2695
32 0.125000 2466
32 0.156250 2191
32 0.187500 1991
32 0.218750 1760
32 0.250000 1589
32 0.281250 1386
32 0.312500 1225
32 0.343750 1179
32 0.375000 1124
32 0.406250 1151
32 0.437500 1211
32 0.468750 1259
32 0.500000 1542
32 0.531250 1774
32 0.562500 2088
32 0.593750 2376
32 0.625000 2790
32 0.656250 3122
32 0.687500 3427
32 0.718750 3700
32 0.750000 3957
32 0.781250 3982
32 0.812500 4065
32 0.843750 4219
32 0.875000 3964
32 0.906250 3984
32 0.937500 4031
32 0.968750 3603
33 0.000000 3394
33 0.031250 3234
33 0.062500 2945
33 0.093750 2720
33 0.125000 2374
33 0.156250 2113
33 0.187500 2027
33 0.218750 1810
33 0.250000 1568
33 0.281250 1447
33 0.312500 1219
33 0.343750 1117
33 0.375000 1134
33 0.406250 1133
33 0.437500 1240
33 0.468750 1198
33 0.500000 1417
33 0.531250 1784
33 0.562500 2083
33 0.593750 2397
33 0.625000 2804
33 0.656250 3097
33 0.687500 3344
33 0.718750 3793
33 0.750000 3980
33 0.781250 4218
33 0.812500 4213
33 0.843750 4230
33 0.875000 4186
33 0.906250 4061
33 0.937500 3958
33 0.968750 3641
34 0.000000 3477
34 0.031250 3322
34 0.062500 3046
34 0.093750 2746
34 0.125000 2509
34 0.156250 2237
34 0.187500 1975
34 0.218750 1738
34 0.250000 1609
34 0.281250 1416
34 0.312500 1257
34 0.343750 1186
34 0.375000 1149
34 0.406250 1096
34 0.437500 1259
34 0.468750 1263
34 0.500000 1438
34 0.531250 1776
34 0.562500 2077
34 0.593750 2390
34 0.625000 2773
34 0.656250 3213
34 0.687500 3625
34 0.718750 3794
34 0.750000 4109
34 0.781250 4200
34 0.812500 4127
34 0.843750 4276
34 0.875000 4174
34 0.906250 4215
34 0.937500 3959
34 0.968750 3746
35 0.000000 3585
35 0.031250 3292
35 0.062500 3039
35 0.093750 2775
35 0.125000 2501
35 0.156250 2213
35 0.187500 2031
35 0.218750 1800
35 0.250000 1592
35 0.281250 1378
35 0.312500 1219
35 0.343750 1160
35 0.375000 1121
35 0.406250 1083
35 0.437500 1101
35 0.468750 1290
35 0.500000 1488
35 0.531250 1750
35 0.562500 2109
35 0.593750 2465
35 0.625000 2906
35 0.656250 3203
35 0.687500 3573
35 0.718750 3792
35 0.750000 3964
35 0.781250 4181
35 0.812500 4275
35 0.843750 4268
35 0.875000 4330
35 0.906250 4144
35 0.937500 3938
35 0.968750 3747
36 0.000000 3501
36 0.031250 3306
36 0.062500 3036
36 0.093750 2720
36 0.125000 2446
36 0.156250 2165
36 0.187500 1914
36 0.218750 1776
36 0.250000 1703
36 0.281250 1406
36 0.312500 1191
36 0.343750 1142
36 0.375000 1113
36 0.406250 1093
36 0.437500 1183
36 0.468750 1238
36 0.500000 1501
36 0.531250 1716
36 0.562500 2136
36 0.593750 2387
36 0.625000 2801
36 0.656250 3238
36 0.687500 3492
36 0.718750 3901
36 0.750000 4034
36 0.781250 4310
36 0.812500 4279
36 0.843750 4252
36 0.875000 4122
36 0.906250 4011
36 0.937500 3839
36 0.968750 3761
37 0.000000 3567
37 0.031250 3183
37 0.062500 2996
37 0.093750 2761
37 0.125000 2535
37 0.156250 2106
37 0.187500 1896
37 0.218750 1772
37 0.250000 1593
37 0.281250 1366
37 0.312500 1260
37 0.343750 1101
37 0.375000 1083
37 0.406250 1111
37 0.437500 1163
37 0.468750 1231
37 0.500000 1483
37 0.531250 1723
37 0.562500 2052
37 0.593750 2422
37 0.625000 2832
37 0.656250 3117
37 0.687500 3483
37 0.718750 3761
37 0.750000 3906
37 0.781250 4121
37 0.812500 4279
37 0.843750 4210
37 0.875000 4279
37 0.906250 3997
37 0.937500 3900
37 0.968750 3631
38 0.000000 3437
38 0.031250 3179
38 0.062500 2935
38 0.093750 2618
38 0.125000 2395
38 0.156250 2230
38 0.187500 1921
38 0.218750 1658
38 0.250000 1571
38 0.281250 1348
38 0.312500 1183
38 0.343750 1149
38 0.375000 1056
38 0.406250 1039
38 0.437500 1103
38 0.468750 1303
38 0.500000 1362
38 0.531250 1719
38 0.562500 2071
38 0.593750 2352
38 0.625000 2868
38 0.656250 3132
38 0.687500 3462
38 0.718750 3757
38 0.750000 3974
38 0.781250 4063
38 0.812500 4283
38 0.843750 4305
38 0.875000 3999
38 0.906250 3981
38 0.937500 3789
38 0.968750 3555
39 0.000000 3354
39 0.031250 3038
39 0.062500 2811
39 0.093750 2560
39 0.125000 2320
39 0.156250 2096
39 0.187500 1863
39 0.218750 1660
39 0.250000 1534
39 0.281250 1340
39 0.312500 1206
39 0.343750 1065
39 0.375000 1104
39 0.406250 1090
39 0.437500 1111
39 0.468750 1220
39 0.500000 1439
39 0.531250 1643
39 0.562500 1933
39 0.593750 2284
39 0.625000 2768
39 0.656250 3092
39 0.687500 3450
39 0.718750 3666
39 0.750000 3846
39 0.781250 4018
39 0.812500 4172
39 0.843750 4109
39 0.875000 4062
39 0.906250 3905
39 0.937500 3852
39 0.968750 3649
40 0.000000 3242
40 0.031250 3053
40 0.062500 2839
40 0.093750 2563
40 0.125000 2277
40 0.156250 2083
40 0.187500 1830
40 0.218750 1644
40 0.250000 1428
40 0.281250 1295
40 0.312500 1110
40 0.343750 1083
40 0.375000 1037
40 0.406250 1058
40 0.437500 1105
40 0.468750 1229
40 0.500000 1449
40 0.531250 1681
40 0.562500 1946
40 0.593750 2356
40 0.625000 2695
40 0.656250 3015
40 0.687500 3308
40 0.718750 3673
40 0.750000 3768
40 0.781250 3874
40 0.812500 4057
40 0.843750 3914
40 0.875000 4086
40 0.906250 3791
40 0.937500 3619
40 0.968750 3527
41 0.000000 3174
41 0.031250 2940
41 0.062500 2682
41 0.093750 2480
41 0.125000 2275
41 0.156250 1956
41 0.187500 1793
41 0.218750 1623
41 0.250000 1452
41 0.281250 1250
41 0.312500 1185
41 0.343750 1067
41 0.375000 1045
41 0.406250 995
41 0.437500 1057
41 0.468750 1164
41 0.500000 1394
41 0.531250 1641
41 0.562500 1971
41 0.593750 2245
41 0.625000 2553
41 0.656250 2825
41 0.687500 3303
41 0.718750 3534
41 0.750000 3713
41 0.781250 3869
41 0.812500 3898
41 0.843750 3859
41 0.875000 3901
41 0.906250 3749
41 0.937500 3579
41 0.968750 3296
42 0.000000 3215
42 0.031250 2856
42 0.062500 2644
42 0.093750 2338
42 0.125000 2099
42 0.156250 2021
42 0.187500 1729
42 0.218750 1647
42 0.250000 1381
42 0.281250 1235
42 0.312500 1148
42 0.343750 1056
42 0.375000 1018
42 0.406250 955
42 0.437500 1114
42 0.468750 1160
42 0.500000 1418
42 0.531250 1611
42 0.562500 1878
42 0.593750 2128
42 0.625000 2638
42 0.656250 2916
42 0.687500 3116
42 0.718750 3394
42 0.750000 3710
42 0.781250 3768
42 0.812500 3878
42 0.843750 3794
42 0.875000 3817
42 0.906250 3632
42 0.937500 3531
42 0.968750 3123
43 0.000000 3050
43 0.031250 2795
43 0.062500 2629
43 0.093750 2399
43 0.125000 2120
43 0.156250 1904
43 0.187500 1772
43 0.218750 1522
43 0.250000 1355
43 0.281250 1226
43 0.312500 1045
43 0.343750 1026
43 0.375000 957
43 0.406250 958
43 0.437500 1036
43 0.468750 1088
43 0.500000 1335
43 0.531250 1593
43 0.562500 1816
43 0.593750 2170
43 0.625000 2492
43 0.656250 2868
43 0.687500 3148
43 0.718750 3286
43 0.750000 3569
43 0.781250 3710
43 0.812500 3845
43 0.843750 3652
43 0.875000 3718
43 0.906250 3557
43 0.937500 3420
43 0.968750 3179
44 0.000000 2944
44 0.031250 2679
44 0.062500 2507
44 0.093750 2265
44 0.125000 2130
44 0.156250 1859
44 0.187500 1699
44 0.218750 1535
44 0.250000 1317
44 0.281250 1269
44 0.312500 1031
44 0.343750 1035
44 0.375000 934
44 0.406250 958
44 0.437500 1042
44 0.468750 1113
44 0.500000 1298
44 0.531250 1494
44 0.562500 1808
44 0.593750 2079
44 0.625000 2448
44 0.656250 2874
44 0.687500 2995
44 0.718750 3320
44 0.750000 3533
44 0.781250 3650
44 0.812500 3778
44 0.843750 3752
44 0.875000 3598
44 0.906250 3471
44 0.937500 3270
44 0.968750 3292
45 0.000000 2976
45 0.031250 2687
45 0.062500 2570
45 0.093750 2307
45 0.125000 2038
45 0.156250 1825
45 0.187500 1727
45 0.218750 1502
45 0.250000 1402
45 0.281250 1195
45 0.312500 1052
45 0.343750 984
45 0.375000 984
45 0.406250 1003
45 0.437500 1059
45 0.468750 1085
45 0.500000 1246
45 0.531250 1468
45 0.562500 1720
45 0.593750 2101
45 0.625000 2469
45 0.656250 2791
45 0.687500 2954
45 0.718750 3202
45 0.750000 3455
45 0.781250 3579
45 0.812500 3498
45 0.843750 3527
45 0.875000 3558
45 0.906250 3451
45 0.937500 3219
45 0.968750 3143
46 0.000000 2798
46 0.031250 2598
46 0.062500 2376
46 0.093750 2208
46 0.125000 1980
46 0.156250 1826
46 0.187500 1637
46 0.218750 1442
46 0.250000 1274
46 0.281250 1125
46 0.312500 1043
46 0.343750 989
46 0.375000 985
46 0.406250 921
46 0.437500 959
46 0.468750 1078
46 0.500000 1293
46 0.531250 1480
46 0.562500 1755
46 0.593750 2118
46 0.625000 2293
46 0.656250 2550
46 0.687500 2986
46 0.718750 3182
46 0.750000 3320
46 0.781250 3545
46 0.812500 3411
46 0.843750 3475
46 0.875000 3362
46 0.906250 3314
46 0.937500 3108
46 0.968750 3060
47 0.000000 2740
47 0.031250 2647
47 0.062500 2248
47 0.093750 2150
47 0.125000 2029
47 0.156250 1772
47 0.187500 1540
47 0.218750 1511
47 0.250000 1197
47 0.281250 1194
47 0.312500 1036
47 0.343750 918
47 0.375000 926
47 0.406250 916
